Order ID,Order Date,Processed Date,Ship Date,Ship Mode,Customer ID,Postal Code,City,County,State,RegionName,Latitude,Longitude,Product ID,Product name,Cost,List Price,Quantity,Discount,Cost of Order,Gross Revenue,Net Revenue,Net Profit,Products.List_Price_Bin,CustomerSegment,CustomerType,sub-category,Product Categories.Category
CA-2017-102099,"Tuesday, 6 December 2022","Thursday, 15 December 2022","Friday, 16 December 2022",3,EP-02099,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,42,"Ink Jet Note and Greeting Cards, 8-1-2"" x 5-1-2"" Card Size",18.8,31.4,1,0,18.8,31.4,31.4,12.6,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-153661,"Wednesday, 20 January 2021","Friday, 29 January 2021","Saturday, 30 January 2021",3,SC-53661,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,60,Self-Adhesive Address Labels for Typewriters by Universal,9,15,1,0,9,15,15,6,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2016-152800,"Sunday, 4 April 2021","Sunday, 11 April 2021","Tuesday, 13 April 2021",3,SP-52800,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,89,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",27.5,45.9,1,0,27.5,45.9,45.9,18.4,0 - 100,Consumer,Single Purchase,Envelopes,Office Supplies
CA-2016-151372,"Thursday, 20 May 2021","Sunday, 30 May 2021","Monday, 31 May 2021",3,JH-51372,90278,Redondo Beach,Los Angeles,California,Southwest,33.87,-118.37,46,Hammermill Color Copier Paper (28Lb. and 96 Bright),15.8,26.4,1,0,15.8,26.4,26.4,10.6,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-162733,"Friday, 30 April 2021","Thursday, 6 May 2021","Friday, 7 May 2021",3,TT-62733,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,48,"Speediset Carbonless Redi-Letter 7"" x 8 1-2""",14.8,24.7,1,0,14.8,24.7,24.7,9.9,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-161746,"Friday, 11 December 2020","Thursday, 17 December 2020","Wednesday, 23 December 2020",2,CS-61746,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,139,Newell 321,8.8,14.7,1,0,8.8,14.7,14.7,5.9,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2016-167241,"Saturday, 10 June 2023","Wednesday, 21 June 2023","Wednesday, 28 June 2023",2,BD-67241,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,34,"Decoflex Hanging Personal Folder File, Blue",57,95,1,0,57,95,95,38,0 - 100,Consumer,Single Purchase,Storage,Office Supplies
CA-2016-140046,"Wednesday, 14 July 2021","Tuesday, 27 July 2021","Monday, 2 August 2021",2,KM-40046,90032,Los Angeles,Los Angeles,California,Southwest,34.08,-118.18,64,Avery 495,11.6,19.4,1,0,11.6,19.4,19.4,7.8,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2017-116498,"Saturday, 21 May 2022","Friday, 27 May 2022","Tuesday, 31 May 2022",2,KA-16498,92037,La Jolla,San Diego,California,Southwest,32.85,-117.25,144,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7.5,12.5,1,0,7.5,12.5,12.5,5,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2016-136021,"Friday, 9 June 2023","Thursday, 15 June 2023","Monday, 19 June 2023",2,JM-36021,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,50,Xerox 1910,17.9,29.9,1,0,17.9,29.9,29.9,12,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-134803,"Tuesday, 23 June 2020","Monday, 6 July 2020","Sunday, 12 July 2020",2,CL-34803,90004,Los Angeles,Los Angeles,California,Southwest,34.08,-118.3,48,"Speediset Carbonless Redi-Letter 7"" x 8 1-2""",14.8,24.7,1,0,14.8,24.7,24.7,9.9,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2017-120222,"Thursday, 14 April 2022","Saturday, 23 April 2022","Saturday, 30 April 2022",2,LL-20222,90032,Los Angeles,Los Angeles,California,Southwest,34.08,-118.18,48,"Speediset Carbonless Redi-Letter 7"" x 8 1-2""",14.8,24.7,1,0,14.8,24.7,24.7,9.9,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-136994,"Monday, 22 June 2020","Thursday, 25 June 2020","Wednesday, 1 July 2020",2,LS-36994,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,46,Hammermill Color Copier Paper (28Lb. and 96 Bright),15.8,26.4,1,0,15.8,26.4,26.4,10.6,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-148852,"Sunday, 21 June 2020","Wednesday, 1 July 2020","Monday, 6 July 2020",2,SV-48852,92704,Santa Ana,Orange,California,Southwest,33.72,-117.91,88,Staples,3.4,5.7,1,0,3.4,5.7,5.7,2.3,0 - 100,Consumer,Single Purchase,Fasteners,Office Supplies
CA-2016-148852,"Sunday, 21 June 2020","Wednesday, 1 July 2020","Monday, 6 July 2020",2,SV-48852,92704,Santa Ana,Orange,California,Southwest,33.72,-117.91,46,Hammermill Color Copier Paper (28Lb. and 96 Bright),15.8,26.4,1,0,15.8,26.4,26.4,10.6,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2017-112431,"Sunday, 2 October 2022","Thursday, 6 October 2022","Saturday, 8 October 2022",1,RW-12431,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,137,Newell 332,9.8,16.4,1,0,9.8,16.4,16.4,6.6,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-115175,"Wednesday, 27 July 2022","Saturday, 30 July 2022","Thursday, 4 August 2022",2,MC-15175,95123,San Jose,Santa Clara,California,Southwest,37.25,-121.83,44,Xerox 1896,16.1,26.9,1,0,16.1,26.9,26.9,10.8,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2017-111738,"Tuesday, 28 December 2021","Friday, 7 January 2022","Tuesday, 11 January 2022",2,CM-11738,94110,San Francisco,City and County of San Francisco,California,Southwest,37.75,-122.42,138,Hunt Boston Vacuum Mount KS Pencil Sharpener,8.2,13.7,1,0,8.2,13.7,13.7,5.5,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-110380,"Tuesday, 13 June 2023","Monday, 19 June 2023","Saturday, 24 June 2023",2,PF-10380,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,140,Boston 19500 Mighty Mite Electric Pencil Sharpener,10.2,17,1,0,10.2,17,17,6.8,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2016-145583,"Sunday, 13 December 2020","Monday, 21 December 2020","Sunday, 27 December 2020",2,LC-45583,95661,Roseville,Placer,California,Southwest,38.73,-121.23,139,Newell 321,8.8,14.7,1,0,8.8,14.7,14.7,5.9,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2015-135580,"Wednesday, 16 December 2020","Sunday, 27 December 2020","Thursday, 31 December 2020",2,CL-35580,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,46,Hammermill Color Copier Paper (28Lb. and 96 Bright),15.8,26.4,1,0,15.8,26.4,26.4,10.6,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2015-132486,"Thursday, 8 October 2020","Tuesday, 13 October 2020","Saturday, 17 October 2020",1,JF-32486,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,96,Cameo Buff Policy Envelopes,16.7,27.9,1,0,16.7,27.9,27.9,11.2,0 - 100,Consumer,Single Purchase,Envelopes,Office Supplies
CA-2015-132486,"Thursday, 8 October 2020","Tuesday, 13 October 2020","Saturday, 17 October 2020",1,JF-32486,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,51,Xerox 1915,13,21.7,1,0,13,21.7,21.7,8.7,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2015-134117,"Monday, 7 December 2020","Saturday, 19 December 2020","Monday, 21 December 2020",1,PG-34117,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,141,"BOSTON Ranger #55 Pencil Sharpener, Black",7.8,13,1,0,7.8,13,13,5.2,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2015-121776,"Thursday, 6 February 2020","Monday, 10 February 2020","Saturday, 15 February 2020",2,RD-21776,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,60,Self-Adhesive Address Labels for Typewriters by Universal,9,15,1,0,9,15,15,6,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2015-121776,"Thursday, 6 February 2020","Monday, 10 February 2020","Saturday, 15 February 2020",2,RD-21776,90008,Los Angeles,Los Angeles,California,Southwest,34.01,-118.34,45,Xerox 1987,14.9,24.9,1,0,14.9,24.9,24.9,10,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2022-114338,"Saturday, 4 February 2023","Saturday, 11 February 2023","Tuesday, 14 February 2023",1,GT-6460,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,50,Xerox 1910,17.9,29.9,1,0,17.9,29.9,29.9,12,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2015-167479,"Monday, 2 March 2020","Monday, 9 March 2020","Saturday, 14 March 2020",2,AI-67479,95661,Roseville,Placer,California,Southwest,38.73,-121.23,43,Xerox 188,16,26.7,1,0,16,26.7,26.7,10.7,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2015-145065,"Friday, 4 December 2020","Wednesday, 16 December 2020","Saturday, 19 December 2020",3,DK-45065,92105,San Diego,San Diego,California,Southwest,32.74,-117.09,84,Ideal Clamps,3,5,1,0,3,5,5,2,0 - 100,Consumer,Single Purchase,Fasteners,Office Supplies
CA-2017-166128,"Tuesday, 29 March 2022","Saturday, 2 April 2022","Saturday, 9 April 2022",2,LW-66128,91104,Pasadena,Los Angeles,California,Southwest,34.17,-118.13,146,Model L Table or Wall-Mount Pencil Sharpener,8.8,14.7,1,0,8.8,14.7,14.7,5.9,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-163405,"Saturday, 10 December 2022","Friday, 23 December 2022","Tuesday, 27 December 2022",2,BN-63405,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,141,"BOSTON Ranger #55 Pencil Sharpener, Black",7.8,13,1,0,7.8,13,13,5.2,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-163405,"Saturday, 10 December 2022","Friday, 23 December 2022","Tuesday, 27 December 2022",2,BN-63405,90049,Los Angeles,Los Angeles,California,Southwest,34.07,-118.47,138,Hunt Boston Vacuum Mount KS Pencil Sharpener,8.2,13.7,1,0,8.2,13.7,13.7,5.5,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2015-165057,"Wednesday, 2 June 2021","Tuesday, 8 June 2021","Saturday, 12 June 2021",2,SC-65057,92374,Redlands,San Bernardino,California,Southwest,34.06,-117.17,142,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",11.4,19,1,0,11.4,19,19,7.6,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-163209,"Wednesday, 27 April 2022","Saturday, 30 April 2022","Wednesday, 4 May 2022",2,MK-63209,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,139,Newell 321,8.8,14.7,1,0,8.8,14.7,14.7,5.9,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2016-105585,"Wednesday, 21 June 2023","Wednesday, 5 July 2023","Thursday, 6 July 2023",3,RF-05585,95123,San Jose,Santa Clara,California,Southwest,37.25,-121.83,46,Hammermill Color Copier Paper (28Lb. and 96 Bright),15.8,26.4,1,0,15.8,26.4,26.4,10.6,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-106460,"Thursday, 4 February 2021","Thursday, 11 February 2021","Sunday, 14 February 2021",1,GT-06460,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,50,Xerox 1910,17.9,29.9,1,0,17.9,29.9,29.9,12,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2016-103709,"Friday, 28 May 2021","Thursday, 3 June 2021","Thursday, 10 June 2021",2,LP-03709,93277,Visalia,Tulare,California,Southwest,36.31,-119.31,141,"BOSTON Ranger #55 Pencil Sharpener, Black",7.8,13,1,0,7.8,13,13,5.2,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2015-149846,"Thursday, 7 May 2020","Sunday, 17 May 2020","Thursday, 21 May 2020",2,SB-49846,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,67,Avery 483,6.1,10.2,1,0,6.1,10.2,10.2,4.1,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2015-149713,"Thursday, 7 January 2021","Thursday, 21 January 2021","Monday, 25 January 2021",1,TG-49713,90805,Long Beach,Los Angeles,California,Southwest,33.86,-118.18,50,Xerox 1910,17.9,29.9,1,0,17.9,29.9,29.9,12,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2015-149993,"Sunday, 21 June 2020","Friday, 3 July 2020","Saturday, 4 July 2020",3,GA-49993,93534,Lancaster,Los Angeles,California,Southwest,34.69,-118.15,88,Staples,3.4,5.7,1,0,3.4,5.7,5.7,2.3,0 - 100,Consumer,Single Purchase,Fasteners,Office Supplies
CA-2015-158456,"Thursday, 10 December 2020","Tuesday, 15 December 2020","Sunday, 20 December 2020",2,KT-58456,90032,Los Angeles,Los Angeles,California,Southwest,34.08,-118.18,83,OIC Binder Clips,3.5,5.9,1,0,3.5,5.9,5.9,2.4,0 - 100,Consumer,Single Purchase,Fasteners,Office Supplies
CA-2017-169264,"Saturday, 30 July 2022","Wednesday, 10 August 2022","Friday, 12 August 2022",1,NP-69264,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,141,"BOSTON Ranger #55 Pencil Sharpener, Black",7.8,13,1,0,7.8,13,13,5.2,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-169264,"Saturday, 30 July 2022","Wednesday, 10 August 2022","Friday, 12 August 2022",1,NP-69264,94109,San Francisco,City and County of San Francisco,California,Southwest,37.79,-122.42,65,Avery 51,6.1,10.2,1,0,6.1,10.2,10.2,4.1,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2015-158918,"Saturday, 12 December 2020","Saturday, 26 December 2020","Thursday, 31 December 2020",1,AI-58918,90036,Los Angeles,Los Angeles,California,Southwest,34.07,-118.35,45,Xerox 1987,14.9,24.9,1,0,14.9,24.9,24.9,10,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2017-168228,"Tuesday, 12 April 2022","Saturday, 23 April 2022","Monday, 25 April 2022",3,AP-68228,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,143,Sanford Liquid Accent Highlighters,9.2,15.4,1,0,9.2,15.4,15.4,6.2,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2017-168228,"Tuesday, 12 April 2022","Saturday, 23 April 2022","Monday, 25 April 2022",3,AP-68228,90045,Los Angeles,Los Angeles,California,Southwest,33.96,-118.39,144,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7.5,12.5,1,0,7.5,12.5,12.5,5,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2015-159380,"Sunday, 3 May 2020","Friday, 8 May 2020","Tuesday, 12 May 2020",2,CS-59380,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,44,Xerox 1896,16.1,26.9,1,0,16.1,26.9,26.9,10.8,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2017-168396,"Thursday, 21 July 2022","Sunday, 24 July 2022","Friday, 29 July 2022",1,BD-68396,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,63,"Dot Matrix Printer Tape Reel Labels, White, 5000-Box",6.6,11,1,0,6.6,11,11,4.4,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2015-155586,"Monday, 30 November 2020","Monday, 14 December 2020","Friday, 18 December 2020",1,XP-55586,95928,Chico,Butte,California,Southwest,39.72,-121.81,92,Tyvek Side-Opening Peel & Seel Expanding Envelopes,20.6,34.4,1,0,20.6,34.4,34.4,13.8,0 - 100,Consumer,Single Purchase,Envelopes,Office Supplies
CA-2015-155306,"Friday, 10 April 2020","Wednesday, 15 April 2020","Sunday, 19 April 2020",2,GA-55306,94122,San Francisco,City and County of San Francisco,California,Southwest,37.76,-122.48,49,White Computer Printout Paper by Universal,15.4,25.7,1,0,15.4,25.7,25.7,10.3,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2014-169033,"Tuesday, 19 March 2019","Saturday, 23 March 2019","Wednesday, 27 March 2019",2,KM-69033,11561,Long Beach,Nassau,New York,Northeast,40.59,-73.66,144,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7.5,12.5,1,0,7.5,12.5,12.5,5,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2014-169061,"Thursday, 21 February 2019","Tuesday, 26 February 2019","Friday, 1 March 2019",1,AB-10150,10701,Yonkers,Westchester,New York,Northeast,40.95,-73.87,143,Sanford Liquid Accent Highlighters,9.2,15.4,1,0,9.2,15.4,15.4,6.2,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2014-107454,"Saturday, 26 October 2019","Friday, 1 November 2019","Tuesday, 5 November 2019",2,RD-07454,10024,New York,New York,New York,Northeast,40.79,-73.98,60,Self-Adhesive Address Labels for Typewriters by Universal,9,15,1,0,9,15,15,6,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
CA-2015-102015,"Saturday, 31 August 2019","Friday, 6 September 2019","Thursday, 12 September 2019",2,TM-02015,13021,Auburn,Cayuga,New York,Northeast,42.93,-76.56,82,"Alliance Big Bands Rubber Bands, 12-Pack",3,5,1,0,3,5,5,2,0 - 100,Consumer,Single Purchase,Fasteners,Office Supplies
CA-2015-112557,"Tuesday, 14 April 2020","Saturday, 18 April 2020","Tuesday, 21 April 2020",3,JL-12557,10035,New York,New York,New York,Northeast,40.8,-73.94,147,Staple holder,43.8,73,1,0,43.8,73,73,29.2,0 - 100,Consumer,Single Purchase,Appliances,Office Supplies
CA-2022-114403,"Friday, 24 March 2023","Thursday, 6 April 2023","Tuesday, 11 April 2023",2,DW-49904,10024,New York,New York,New York,Northeast,40.79,-73.98,142,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",11.4,19,1,0,11.4,19,19,7.6,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2014-102008,"Sunday, 10 January 2021","Sunday, 17 January 2021","Thursday, 21 January 2021",2,RA-02008,10011,New York,New York,New York,Northeast,40.74,-74,47,Xerox 1906,13.9,23.2,1,0,13.9,23.2,23.2,9.3,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
US-2017-140074,"Thursday, 10 March 2022","Tuesday, 22 March 2022","Monday, 28 March 2022",2,EC-40074,10024,New York,New York,New York,Northeast,40.79,-73.98,48,"Speediset Carbonless Redi-Letter 7"" x 8 1-2""",14.8,24.7,1,0,14.8,24.7,24.7,9.9,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
US-2017-148866,"Monday, 13 September 2021","Saturday, 18 September 2021","Thursday, 23 September 2021",2,JM-48866,10011,New York,New York,New York,Northeast,40.74,-74,50,Xerox 1910,17.9,29.9,1,0,17.9,29.9,29.9,12,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
US-2015-126977,"Friday, 6 September 2019","Tuesday, 17 September 2019","Monday, 23 September 2019",2,PF-26977,10035,New York,New York,New York,Northeast,40.8,-73.94,64,Avery 495,11.6,19.4,1,0,11.6,19.4,19.4,7.8,0 - 100,Consumer,Single Purchase,Labels,Office Supplies
US-2015-126977,"Friday, 6 September 2019","Tuesday, 17 September 2019","Monday, 23 September 2019",2,PF-26977,10035,New York,New York,New York,Northeast,40.8,-73.94,43,Xerox 188,16,26.7,1,0,16,26.7,26.7,10.7,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2014-145212,"Tuesday, 5 January 2021","Friday, 8 January 2021","Thursday, 14 January 2021",2,DC-45212,10011,New York,New York,New York,Northeast,40.74,-74,142,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",11.4,19,1,0,11.4,19,19,7.6,0 - 100,Consumer,Single Purchase,Art,Office Supplies
US-2016-143819,"Sunday, 14 February 2021","Sunday, 21 February 2021","Thursday, 25 February 2021",2,KD-43819,10701,Yonkers,Westchester,New York,Northeast,40.95,-73.87,34,"Decoflex Hanging Personal Folder File, Blue",57,95,1,0,57,95,95,38,0 - 100,Consumer,Single Purchase,Storage,Office Supplies
US-2015-160857,"Wednesday, 22 April 2020","Friday, 1 May 2020","Friday, 8 May 2020",2,NW-60857,10024,New York,New York,New York,Northeast,40.79,-73.98,21,Martin Yale Chadless Opener Electric Letter Opener,48.3,80.5,1,0,48.3,80.5,80.5,32.2,0 - 100,Consumer,Single Purchase,Supplies,Office Supplies
CA-2014-127691,"Monday, 8 July 2019","Friday, 19 July 2019","Wednesday, 24 July 2019",2,EM-27691,10024,New York,New York,New York,Northeast,40.79,-73.98,144,"Sanford Uni-Blazer View Highlighters, Chisel Tip, Yellow",7.5,12.5,1,0,7.5,12.5,12.5,5,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2014-125612,"Monday, 22 July 2019","Thursday, 25 July 2019","Tuesday, 30 July 2019",2,BK-25612,10035,New York,New York,New York,Northeast,40.8,-73.94,31,Fiskars Spring-Action Scissors,14.8,24.7,1,0,14.8,24.7,24.7,9.9,0 - 100,Consumer,Single Purchase,Supplies,Office Supplies
CA-2014-124856,"Sunday, 5 January 2020","Thursday, 9 January 2020","Monday, 13 January 2020",1,LD-24856,10011,New York,New York,New York,Northeast,40.74,-74,45,Xerox 1987,14.9,24.9,1,0,14.9,24.9,24.9,10,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2014-133270,"Sunday, 26 May 2019","Saturday, 1 June 2019","Tuesday, 4 June 2019",3,BM-33270,14609,Rochester,Monroe,New York,Northeast,43.17,-77.56,139,Newell 321,8.8,14.7,1,0,8.8,14.7,14.7,5.9,0 - 100,Consumer,Single Purchase,Art,Office Supplies
CA-2014-158337,"Monday, 4 March 2019","Saturday, 16 March 2019","Tuesday, 19 March 2019",1,KA-58337,10024,New York,New York,New York,Northeast,40.79,-73.98,48,"Speediset Carbonless Redi-Letter 7"" x 8 1-2""",14.8,24.7,1,0,14.8,24.7,24.7,9.9,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
CA-2014-160766,"Thursday, 3 June 2021","Thursday, 3 June 2021","Thursday, 3 June 2021",4,DM-60766,10009,New York,New York,New York,Northeast,40.73,-73.98,45,Xerox 1987,14.9,24.9,1,0,14.9,24.9,24.9,10,0 - 100,Consumer,Single Purchase,Paper,Office Supplies
